Index,Name,NameWithOwner,Url,UpdateAt,Num_of_Releases
582,autonomous-driving,bchampp/autonomous-driving,https://github.com/bchampp/autonomous-driving,2022-12-27T09:52:26Z,0
583,Sensor-Fusion-3D-Multi-Object-Tracking,IacopomC/Sensor-Fusion-3D-Multi-Object-Tracking,https://github.com/IacopomC/Sensor-Fusion-3D-Multi-Object-Tracking,2023-03-05T01:20:12Z,0
584,SemanticSegmentation,asterixds/SemanticSegmentation,https://github.com/asterixds/SemanticSegmentation,2022-11-15T04:33:08Z,0
585,Attention_Mechanisms_for_3D_Semantic_Segmentation,grgzam/Attention_Mechanisms_for_3D_Semantic_Segmentation,https://github.com/grgzam/Attention_Mechanisms_for_3D_Semantic_Segmentation,2023-03-09T01:32:42Z,0
586,TheGhostCar-AutonomousCarProject,sgagankumar/TheGhostCar-AutonomousCarProject,https://github.com/sgagankumar/TheGhostCar-AutonomousCarProject,2023-01-17T08:27:47Z,1
587,ADAS-Car-using-Raspberry-Pi,AdroitAnandAI/ADAS-Car-using-Raspberry-Pi,https://github.com/AdroitAnandAI/ADAS-Car-using-Raspberry-Pi,2023-03-06T07:37:34Z,0
588,csg,IntelLabs/csg,https://github.com/IntelLabs/csg,2023-01-31T19:50:00Z,1
589,PointPillars-Camera-LiDAR-Fusion,Loahit5101/PointPillars-Camera-LiDAR-Fusion,https://github.com/Loahit5101/PointPillars-Camera-LiDAR-Fusion,2023-03-11T07:10:08Z,0
590,self-driving-car,MichaelBosello/self-driving-car,https://github.com/MichaelBosello/self-driving-car,2022-12-13T05:45:21Z,1
591,Cozmo-Autonomous-Driving,sahouston/Cozmo-Autonomous-Driving,https://github.com/sahouston/Cozmo-Autonomous-Driving,2021-10-30T14:15:03Z,0
592,Dolphins,explosion5/Dolphins,https://github.com/explosion5/Dolphins,2023-02-06T10:14:45Z,0
593,Verkehrszeichenerkennung,AlexanderMelde/Verkehrszeichenerkennung,https://github.com/AlexanderMelde/Verkehrszeichenerkennung,2023-02-28T05:43:38Z,0
594,feature_monocular_slam,KaunilD/feature_monocular_slam,https://github.com/KaunilD/feature_monocular_slam,2022-12-27T10:14:20Z,0
595,TridentAdapt,HMRC-AEL/TridentAdapt,https://github.com/HMRC-AEL/TridentAdapt,2022-10-12T12:10:32Z,0
596,deep-nfshp,vobject/deep-nfshp,https://github.com/vobject/deep-nfshp,2022-02-22T13:58:09Z,0
597,AutoPylot,Autonomobile/AutoPylot,https://github.com/Autonomobile/AutoPylot,2023-03-13T19:20:40Z,0
598,RGBDVS-fusion,oskarnatan/RGBDVS-fusion,https://github.com/oskarnatan/RGBDVS-fusion,2023-03-17T05:22:39Z,0
599,Lidar-Based-SLAM,Tejas1415/Lidar-Based-SLAM,https://github.com/Tejas1415/Lidar-Based-SLAM,2022-11-14T14:20:50Z,0
600,pure-pursuit-python,albertoxamin/pure-pursuit-python,https://github.com/albertoxamin/pure-pursuit-python,2022-11-30T11:44:42Z,0
601,FFNet,zcc31415926/FFNet,https://github.com/zcc31415926/FFNet,2023-03-18T07:29:26Z,0
602,NGSIM_SMARTS,zbzhu99/NGSIM_SMARTS,https://github.com/zbzhu99/NGSIM_SMARTS,2022-09-14T05:31:32Z,0
603,segment_lane_lines,chicagoedt/segment_lane_lines,https://github.com/chicagoedt/segment_lane_lines,2022-06-06T20:44:50Z,0
604,BEV-Attack,Daniel-xsy/BEV-Attack,https://github.com/Daniel-xsy/BEV-Attack,2023-03-15T07:45:42Z,0
605,compact-perception,oskarnatan/compact-perception,https://github.com/oskarnatan/compact-perception,2023-02-07T02:54:40Z,0
606,DiscreteMonocular3DOD,amirulhaq/DiscreteMonocular3DOD,https://github.com/amirulhaq/DiscreteMonocular3DOD,2023-01-06T01:59:24Z,0
607,ALLINONE-Det,weipingxiao/ALLINONE-Det,https://github.com/weipingxiao/ALLINONE-Det,2022-11-03T15:28:16Z,0
608,Zebra_cross_detection,yshastri66/Zebra_cross_detection,https://github.com/yshastri66/Zebra_cross_detection,2022-10-11T03:20:07Z,0
609,autonomous-vehicles,jatinarora2702/autonomous-vehicles,https://github.com/jatinarora2702/autonomous-vehicles,2022-11-30T00:01:09Z,0
610,lira-mot,santimontiel/lira-mot,https://github.com/santimontiel/lira-mot,2022-11-01T19:28:11Z,0
611,MetaScenario,THU-changc17/MetaScenario,https://github.com/THU-changc17/MetaScenario,2023-03-15T07:30:26Z,0
612,DeFIX,resuldagdanov/DeFIX,https://github.com/resuldagdanov/DeFIX,2023-02-18T15:39:57Z,0
613,model-predictive-control,yahsiuhsieh/model-predictive-control,https://github.com/yahsiuhsieh/model-predictive-control,2023-03-12T12:48:02Z,0
614,autorace2017-team-loading,AuTURBO/autorace2017-team-loading,https://github.com/AuTURBO/autorace2017-team-loading,2022-06-02T12:37:29Z,0
615,Semantic-Segmentation-with-Fully-Convolutional-Nets,igolas0/Semantic-Segmentation-with-Fully-Convolutional-Nets,https://github.com/igolas0/Semantic-Segmentation-with-Fully-Convolutional-Nets,2018-04-12T15:54:45Z,0
616,road-object-detection-for-bdd100k,YoungYoung619/road-object-detection-for-bdd100k,https://github.com/YoungYoung619/road-object-detection-for-bdd100k,2022-10-13T20:39:46Z,0
617,scenario-based-rl,resuldagdanov/scenario-based-rl,https://github.com/resuldagdanov/scenario-based-rl,2022-12-11T07:53:07Z,0
618,HUDD-Toolset,SNTSVV/HUDD-Toolset,https://github.com/SNTSVV/HUDD-Toolset,2023-02-07T06:28:20Z,0
619,b3d,b3d-project/b3d,https://github.com/b3d-project/b3d,2023-03-01T19:32:08Z,0
620,kitti360_visualize,Owen-Liuyuxuan/kitti360_visualize,https://github.com/Owen-Liuyuxuan/kitti360_visualize,2023-02-06T02:40:41Z,0
621,GTSRB_Neural_Network,Tom-Haustein/GTSRB_Neural_Network,https://github.com/Tom-Haustein/GTSRB_Neural_Network,2021-09-30T20:51:49Z,0
622,parknet,lukashaverbeck/parknet,https://github.com/lukashaverbeck/parknet,2022-06-09T08:09:25Z,0
623,anomaly_datasets,daniel-bogdoll/anomaly_datasets,https://github.com/daniel-bogdoll/anomaly_datasets,2023-02-15T12:32:34Z,0
624,TMAI,LouisDeOliveira/TMAI,https://github.com/LouisDeOliveira/TMAI,2023-02-13T00:27:20Z,0
625,auto_pi_car,surajsinghbisht054/auto_pi_car,https://github.com/surajsinghbisht054/auto_pi_car,2023-01-28T11:25:38Z,0
626,gym-highway,szilu7/gym-highway,https://github.com/szilu7/gym-highway,2021-12-11T09:42:39Z,0
627,dl4ad,bornabesic/dl4ad,https://github.com/bornabesic/dl4ad,2022-11-11T12:19:40Z,0
628,Self-driving-with-YOLO,dec880126/Self-driving-with-YOLO,https://github.com/dec880126/Self-driving-with-YOLO,2022-05-01T08:44:37Z,1
629,nd013-c2-sensor-fusion,amolloma/nd013-c2-sensor-fusion,https://github.com/amolloma/nd013-c2-sensor-fusion,2022-11-29T12:49:25Z,0
630,Self-Driving-Vehicle-With-Carla,harshnehal1996/Self-Driving-Vehicle-With-Carla,https://github.com/harshnehal1996/Self-Driving-Vehicle-With-Carla,2023-03-07T09:27:14Z,0
631,autonomous-car-project,selimsahindev/autonomous-car-project,https://github.com/selimsahindev/autonomous-car-project,2022-08-23T19:35:23Z,0
632,pointpillar,gaowexu/pointpillar,https://github.com/gaowexu/pointpillar,2022-07-29T03:04:45Z,0
633,AutoLaneAssist,AdheenAjay/AutoLaneAssist,https://github.com/AdheenAjay/AutoLaneAssist,2021-09-30T20:53:52Z,0
634,RL_CARLA,H-Rusch/RL_CARLA,https://github.com/H-Rusch/RL_CARLA,2022-12-03T02:38:42Z,0
635,Safe_imitation_learning,FangjianLi/Safe_imitation_learning,https://github.com/FangjianLi/Safe_imitation_learning,2023-03-02T07:43:22Z,0
636,reinforcement-learning,foxycom/reinforcement-learning,https://github.com/foxycom/reinforcement-learning,2020-01-06T14:20:44Z,0
637,Idd,deepanshgoyal33/Idd,https://github.com/deepanshgoyal33/Idd,2022-05-16T06:58:00Z,0
638,DeepRacer-2020,mwilchek/DeepRacer-2020,https://github.com/mwilchek/DeepRacer-2020,2022-11-13T12:00:05Z,0
639,kitti_deep_vo,morsingher/kitti_deep_vo,https://github.com/morsingher/kitti_deep_vo,2022-11-08T08:25:37Z,0
640,Pedestrian-Detection-Faster-R-CNN,dynotw/Pedestrian-Detection-Faster-R-CNN,https://github.com/dynotw/Pedestrian-Detection-Faster-R-CNN,2021-07-27T10:38:58Z,0
641,MasterThesisCode,xichen-de/MasterThesisCode,https://github.com/xichen-de/MasterThesisCode,2023-02-17T03:56:54Z,0
642,Autonomous-Driving-through-Computer-Vision,jihoonkim25/Autonomous-Driving-through-Computer-Vision,https://github.com/jihoonkim25/Autonomous-Driving-through-Computer-Vision,2021-01-17T06:38:00Z,0
643,core,affinis-lab/core,https://github.com/affinis-lab/core,2019-11-22T13:26:36Z,0
644,bibli3.0,robauto/bibli3.0,https://github.com/robauto/bibli3.0,2021-12-20T19:27:23Z,0
645,carla-rl,nisheeth-golakiya/carla-rl,https://github.com/nisheeth-golakiya/carla-rl,2022-10-08T08:36:16Z,0
646,PSI-Intention,PSI-Intention2022/PSI-Intention,https://github.com/PSI-Intention2022/PSI-Intention,2023-02-13T02:59:28Z,0
647,Satellite-Image-Road-Segmentation,aavek/Satellite-Image-Road-Segmentation,https://github.com/aavek/Satellite-Image-Road-Segmentation,2023-03-16T05:16:32Z,0
648,camvid-segmentation,a-milosavljevic/camvid-segmentation,https://github.com/a-milosavljevic/camvid-segmentation,2021-02-26T06:42:53Z,0
649,intervention,tomcur/intervention,https://github.com/tomcur/intervention,2022-01-07T07:42:30Z,0
650,EGO_MOTION_ESTIMATION,UditBhaskar19/EGO_MOTION_ESTIMATION,https://github.com/UditBhaskar19/EGO_MOTION_ESTIMATION,2023-01-29T07:23:34Z,0
651,sim2real,niksaz/sim2real,https://github.com/niksaz/sim2real,2023-03-11T15:38:49Z,0
652,Behavior_Cloning,zxy9815/Behavior_Cloning,https://github.com/zxy9815/Behavior_Cloning,2020-09-15T03:14:25Z,0
653,aido3,niksaz/aido3,https://github.com/niksaz/aido3,2021-01-07T21:13:00Z,0
654,SafeRL_Thesis,V1cVan/SafeRL_Thesis,https://github.com/V1cVan/SafeRL_Thesis,2023-01-24T14:27:43Z,0
655,autonomous-car-image-processing,akhil-code/autonomous-car-image-processing,https://github.com/akhil-code/autonomous-car-image-processing,2020-12-16T08:38:48Z,0
656,DonkeyCar,RajK853/DonkeyCar,https://github.com/RajK853/DonkeyCar,2022-10-30T23:02:14Z,0
657,smart_car,Amirmoradi94/smart_car,https://github.com/Amirmoradi94/smart_car,2021-06-01T13:30:17Z,0
658,vehicle-tracking,gilcarmel/vehicle-tracking,https://github.com/gilcarmel/vehicle-tracking,2019-08-26T12:35:29Z,0
659,RVSS2019-WS,fdayoub/RVSS2019-WS,https://github.com/fdayoub/RVSS2019-WS,2023-01-18T23:25:28Z,0
660,pseudo-vision,yqchau/pseudo-vision,https://github.com/yqchau/pseudo-vision,2023-03-15T02:25:12Z,0
661,AuE893-Turtlebot_Autonomous_Maneuvers_Project,atefemran/AuE893-Turtlebot_Autonomous_Maneuvers_Project,https://github.com/atefemran/AuE893-Turtlebot_Autonomous_Maneuvers_Project,2021-11-21T08:57:34Z,0
662,video-codec-performance-for-autonomous-driving,se-research/video-codec-performance-for-autonomous-driving,https://github.com/se-research/video-codec-performance-for-autonomous-driving,2022-02-28T07:07:31Z,3
663,autonomous-driving-dqn-carla,RoozbehBandpey/autonomous-driving-dqn-carla,https://github.com/RoozbehBandpey/autonomous-driving-dqn-carla,2022-11-23T05:54:09Z,0
664,autonomous-rc-car,Yobazuk/autonomous-rc-car,https://github.com/Yobazuk/autonomous-rc-car,2022-08-07T12:04:10Z,0
665,self-steering,nghiattran/self-steering,https://github.com/nghiattran/self-steering,2022-10-08T14:43:23Z,0
666,thesis,duongludien/thesis,https://github.com/duongludien/thesis,2020-12-09T14:20:53Z,0
667,Autonomous-Navigation-Car,iamKunal/Autonomous-Navigation-Car,https://github.com/iamKunal/Autonomous-Navigation-Car,2018-07-10T18:27:31Z,0
668,Autonomous-Vehicle-project,JHJP/Autonomous-Vehicle-project,https://github.com/JHJP/Autonomous-Vehicle-project,2023-02-22T17:23:41Z,0
669,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,guoxxiong/Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,https://github.com/guoxxiong/Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,2022-08-12T18:19:45Z,0
670,tactics2d,WoodOxen/tactics2d,https://github.com/WoodOxen/tactics2d,2023-03-09T05:14:36Z,0
671,SelfSupervisedObject3D,CedricPicron/SelfSupervisedObject3D,https://github.com/CedricPicron/SelfSupervisedObject3D,2022-07-14T12:26:47Z,0
672,aido2,niksaz/aido2,https://github.com/niksaz/aido2,2020-12-25T23:29:59Z,0
673,DucTeacher,yulonghui/DucTeacher,https://github.com/yulonghui/DucTeacher,2023-01-30T14:37:45Z,0
674,carla-imitation-learning,resuldagdanov/carla-imitation-learning,https://github.com/resuldagdanov/carla-imitation-learning,2023-03-06T10:08:20Z,0
675,Lane_finder,Abezzam10/Lane_finder,https://github.com/Abezzam10/Lane_finder,2023-03-10T07:20:46Z,0
676,RaspberryPI-AutoDrive,Mark-Zhao-9527/RaspberryPI-AutoDrive,https://github.com/Mark-Zhao-9527/RaspberryPI-AutoDrive,2021-05-30T03:19:44Z,0
677,crgeo-learning,CommonRoad/crgeo-learning,https://github.com/CommonRoad/crgeo-learning,2023-03-09T06:52:45Z,0
678,P3_Behavioral_Cloning,shehjar/P3_Behavioral_Cloning,https://github.com/shehjar/P3_Behavioral_Cloning,2017-11-23T01:45:07Z,0
679,Guido-Autonomous_Electric_Car_Charging_Robot,yAya-yns/Guido-Autonomous_Electric_Car_Charging_Robot,https://github.com/yAya-yns/Guido-Autonomous_Electric_Car_Charging_Robot,2020-08-05T07:04:46Z,0
680,carla-rllib-integration,resuldagdanov/carla-rllib-integration,https://github.com/resuldagdanov/carla-rllib-integration,2022-10-01T17:49:02Z,0
681,pysimulate,lukeharwood11/pysimulate,https://github.com/lukeharwood11/pysimulate,2022-09-24T19:55:09Z,6
682,Autonomous_Driving_in_CARLA,AYUSH-ISHAN/Autonomous_Driving_in_CARLA,https://github.com/AYUSH-ISHAN/Autonomous_Driving_in_CARLA,2022-03-17T04:20:00Z,0
683,rl-mobile-robot-SAC,JM-Kim-94/rl-mobile-robot-SAC,https://github.com/JM-Kim-94/rl-mobile-robot-SAC,2022-04-19T12:38:32Z,0
684,VRC-SpinUp,deekb/VRC-SpinUp,https://github.com/deekb/VRC-SpinUp,2023-02-17T11:02:49Z,1
685,autonomous_braking,s-4-m-a-n/autonomous_braking,https://github.com/s-4-m-a-n/autonomous_braking,2023-02-02T10:48:11Z,0
686,dave2_nvidia,matt576/dave2_nvidia,https://github.com/matt576/dave2_nvidia,2023-03-03T14:40:11Z,0
687,Tactical-Lane-Changing,barisalhan/Tactical-Lane-Changing,https://github.com/barisalhan/Tactical-Lane-Changing,2020-11-04T13:20:40Z,0
688,autonomous-rc-car,rajatsc/autonomous-rc-car,https://github.com/rajatsc/autonomous-rc-car,2023-01-18T02:21:49Z,0
689,DeepRacer,cs12b033/DeepRacer,https://github.com/cs12b033/DeepRacer,2022-07-21T19:52:46Z,0
690,SEDE,SNTSVV/SEDE,https://github.com/SNTSVV/SEDE,2022-09-26T08:19:26Z,0
691,ADAI_challenge,Sangh0/ADAI_challenge,https://github.com/Sangh0/ADAI_challenge,2022-11-15T13:17:26Z,0
692,Autonomous-Self-Driving-Car,yashtrivedi96/Autonomous-Self-Driving-Car,https://github.com/yashtrivedi96/Autonomous-Self-Driving-Car,2020-11-06T18:10:21Z,0
693,PiCar,hari97atri/PiCar,https://github.com/hari97atri/PiCar,2019-08-01T11:23:10Z,0
694,Behavioral-Cloning,apgeorg/Behavioral-Cloning,https://github.com/apgeorg/Behavioral-Cloning,2019-12-02T14:20:57Z,0
695,MORAI-ADModule,MORAI-Autonomous/MORAI-ADModule,https://github.com/MORAI-Autonomous/MORAI-ADModule,2022-06-28T06:02:59Z,0
696,Azteca_marron,j-lazo/Azteca_marron,https://github.com/j-lazo/Azteca_marron,2019-04-24T14:15:53Z,0
697,AutonomousCar,admal/AutonomousCar,https://github.com/admal/AutonomousCar,2017-11-27T18:46:33Z,0
698,houghlanedetectpython,glhr/houghlanedetectpython,https://github.com/glhr/houghlanedetectpython,2021-06-15T06:44:47Z,0
699,SMARTCARS,PietroMacori/SMARTCARS,https://github.com/PietroMacori/SMARTCARS,2022-01-03T13:54:13Z,0
700,Motion-Planning-Autonomous-Driving,Loahit5101/Motion-Planning-Autonomous-Driving,https://github.com/Loahit5101/Motion-Planning-Autonomous-Driving,2023-03-07T17:40:55Z,0
701,aido1,niksaz/aido1,https://github.com/niksaz/aido1,2020-08-28T13:46:04Z,0
702,autonomous-driving-carla,engr-mubashir/autonomous-driving-carla,https://github.com/engr-mubashir/autonomous-driving-carla,2020-03-23T00:50:24Z,0
703,Multiclass-Semantic-Segmentation-Duckietown-Dataset,hamnaanaa/Multiclass-Semantic-Segmentation-Duckietown-Dataset,https://github.com/hamnaanaa/Multiclass-Semantic-Segmentation-Duckietown-Dataset,2023-01-11T12:30:36Z,0
704,SafeSchoolBus,jeonghi/SafeSchoolBus,https://github.com/jeonghi/SafeSchoolBus,2021-01-16T01:26:51Z,0
705,TrafficLineDetection,seokmin12/TrafficLineDetection,https://github.com/seokmin12/TrafficLineDetection,2022-08-11T01:48:28Z,0
706,udacity-simulator,AlexanderKoch-Koch/udacity-simulator,https://github.com/AlexanderKoch-Koch/udacity-simulator,2018-03-01T18:23:18Z,0
707,autonomous_driving_tutorial,darkthecross/autonomous_driving_tutorial,https://github.com/darkthecross/autonomous_driving_tutorial,2019-10-20T04:59:19Z,0
708,AutonomousDriving-with-RL,eugeniu1994/AutonomousDriving-with-RL,https://github.com/eugeniu1994/AutonomousDriving-with-RL,2021-05-28T12:02:17Z,0
709,self-driving-i8,timeo-schmidt/self-driving-i8,https://github.com/timeo-schmidt/self-driving-i8,2017-10-02T16:22:32Z,0
710,VehicleDetection,darkthecross/VehicleDetection,https://github.com/darkthecross/VehicleDetection,2018-08-04T03:01:40Z,0
711,SDCND_Behavioral_Cloning,j-rilling/SDCND_Behavioral_Cloning,https://github.com/j-rilling/SDCND_Behavioral_Cloning,2019-09-02T16:23:28Z,0
712,Autonomous-Low-Cost-RC_Car,Dhaour9x/Autonomous-Low-Cost-RC_Car,https://github.com/Dhaour9x/Autonomous-Low-Cost-RC_Car,2020-06-14T17:36:25Z,0
713,CarND-P1-LaneLinesDetection,hossamkhalil01/CarND-P1-LaneLinesDetection,https://github.com/hossamkhalil01/CarND-P1-LaneLinesDetection,2021-02-01T18:08:58Z,0
714,MEME-START-Semester,MEME-Phoenix/MEME-START-Semester,https://github.com/MEME-Phoenix/MEME-START-Semester,2021-02-22T02:04:12Z,0
715,bev-segmentation,GreatGameDota/bev-segmentation,https://github.com/GreatGameDota/bev-segmentation,2022-09-22T15:40:50Z,0
716,semantic-segmentation,sonalrpatel/semantic-segmentation,https://github.com/sonalrpatel/semantic-segmentation,2022-09-04T13:35:58Z,0
717,Autonomous-Driving-BehavioralCloning,tulabingryan/Autonomous-Driving-BehavioralCloning,https://github.com/tulabingryan/Autonomous-Driving-BehavioralCloning,2018-08-12T09:23:11Z,0
718,SDC-EndToEndLearning,BabakShah/SDC-EndToEndLearning,https://github.com/BabakShah/SDC-EndToEndLearning,2018-01-16T09:37:59Z,0
719,SDC-Behavioral-Cloning,da-phil/SDC-Behavioral-Cloning,https://github.com/da-phil/SDC-Behavioral-Cloning,2018-02-19T22:14:45Z,0
720,PAD,AlberBM96/PAD,https://github.com/AlberBM96/PAD,2019-08-11T10:01:50Z,0
721,autonomous-driving,iisys-hof/autonomous-driving,https://github.com/iisys-hof/autonomous-driving,2020-08-06T10:23:49Z,0
722,lanedetection,yannikmotzet/lanedetection,https://github.com/yannikmotzet/lanedetection,2021-01-17T13:14:55Z,0
723,Temple-Race-Car-Deeplearning-Repository,ANI717/Temple-Race-Car-Deeplearning-Repository,https://github.com/ANI717/Temple-Race-Car-Deeplearning-Repository,2022-11-21T03:38:39Z,0
724,Lane-Following,WHEEL-E/Lane-Following,https://github.com/WHEEL-E/Lane-Following,2022-12-24T13:42:51Z,0
725,Automated-Vehicles-Research,NikhilKanamarla/Automated-Vehicles-Research,https://github.com/NikhilKanamarla/Automated-Vehicles-Research,2019-12-21T22:30:44Z,0
726,USOA,tmvhs1004/USOA,https://github.com/tmvhs1004/USOA,2022-07-21T00:49:34Z,0
727,hw_adse,junmeng6025/hw_adse,https://github.com/junmeng6025/hw_adse,2022-04-13T08:04:17Z,0
728,CollisionWarningService,5G-ERA/CollisionWarningService,https://github.com/5G-ERA/CollisionWarningService,2023-03-02T12:13:41Z,0
729,CarND-Advanced-Lane-Lines-P4,joethompson1961/CarND-Advanced-Lane-Lines-P4,https://github.com/joethompson1961/CarND-Advanced-Lane-Lines-P4,2017-07-13T22:36:37Z,0
730,parknet-21,lukashaverbeck/parknet-21,https://github.com/lukashaverbeck/parknet-21,2022-09-18T08:02:27Z,0
731,CoreSegNet,Gio99c/CoreSegNet,https://github.com/Gio99c/CoreSegNet,2022-06-25T07:48:35Z,0
732,Sign-Recognition-Porsche-Hack-2022,davidmartinez13/Sign-Recognition-Porsche-Hack-2022,https://github.com/davidmartinez13/Sign-Recognition-Porsche-Hack-2022,2022-07-04T14:56:54Z,0
733,acar,Miikkasna/acar,https://github.com/Miikkasna/acar,2022-08-27T07:37:20Z,0
734,CarND-Behavioral-Cloning-P3,joethompson1961/CarND-Behavioral-Cloning-P3,https://github.com/joethompson1961/CarND-Behavioral-Cloning-P3,2017-07-13T22:38:58Z,0
735,CarND-Behavioral-Cloning-P3,mischastik/CarND-Behavioral-Cloning-P3,https://github.com/mischastik/CarND-Behavioral-Cloning-P3,2017-10-20T21:39:59Z,0
736,detekcja-przeszkod,robert-czwartosz/detekcja-przeszkod,https://github.com/robert-czwartosz/detekcja-przeszkod,2020-10-27T16:11:24Z,0
737,rnn_vae,3lis/rnn_vae,https://github.com/3lis/rnn_vae,2020-04-07T18:11:01Z,0
738,SelfDrivingCar,amaankhan02/SelfDrivingCar,https://github.com/amaankhan02/SelfDrivingCar,2022-07-24T14:08:05Z,0
739,da-panopticfpn,Chris1nexus/da-panopticfpn,https://github.com/Chris1nexus/da-panopticfpn,2022-11-25T15:45:04Z,0
740,agbotROS2019,UM-agBOT/agbotROS2019,https://github.com/UM-agBOT/agbotROS2019,2020-04-09T01:00:31Z,0
741,NEAT_competition,Gabri95/NEAT_competition,https://github.com/Gabri95/NEAT_competition,2018-02-05T16:00:46Z,0
742,drive_learner,RedwanNewaz/drive_learner,https://github.com/RedwanNewaz/drive_learner,2018-02-02T01:35:44Z,0
743,ros2-autonomous-driving,mortenterhart/ros2-autonomous-driving,https://github.com/mortenterhart/ros2-autonomous-driving,2022-10-27T23:05:54Z,0
744,autonomous-car,skumar24/autonomous-car,https://github.com/skumar24/autonomous-car,2019-08-14T18:11:05Z,0
745,AutonomousDrivingSimulator,Miikkasna/AutonomousDrivingSimulator,https://github.com/Miikkasna/AutonomousDrivingSimulator,2022-08-27T07:44:51Z,0
746,ros_deu,pers0n4/ros_deu,https://github.com/pers0n4/ros_deu,2021-12-19T09:19:19Z,1
747,simpleAutonomousDriving,Matteo-Sperti/simpleAutonomousDriving,https://github.com/Matteo-Sperti/simpleAutonomousDriving,2022-12-16T21:59:58Z,0
748,traffic_sign_detection,projektdexter/traffic_sign_detection,https://github.com/projektdexter/traffic_sign_detection,2022-11-23T20:56:28Z,0
749,LG-AI_Rader,GNOEYHEAT/LG-AI_Rader,https://github.com/GNOEYHEAT/LG-AI_Rader,2022-09-14T04:40:02Z,0
750,Behavioral_Cloning,jinglebot/Behavioral_Cloning,https://github.com/jinglebot/Behavioral_Cloning,2017-07-20T20:10:00Z,0
751,CarND-Vehicle-Detection-P5,joethompson1961/CarND-Vehicle-Detection-P5,https://github.com/joethompson1961/CarND-Vehicle-Detection-P5,2017-07-13T23:20:12Z,0
752,donkeycar,autorope/donkeycar,https://github.com/autorope/donkeycar,2023-03-18T06:24:47Z,14
753,lanenet-lane-detection,MaybeShewill-CV/lanenet-lane-detection,https://github.com/MaybeShewill-CV/lanenet-lane-detection,2023-03-17T08:48:07Z,0
754,self_drive,Timthony/self_drive,https://github.com/Timthony/self_drive,2023-03-17T07:22:31Z,0
755,deepdrive,deepdrive/deepdrive,https://github.com/deepdrive/deepdrive,2023-03-13T17:17:16Z,1
756,self_driving_pi_car,felipessalvatore/self_driving_pi_car,https://github.com/felipessalvatore/self_driving_pi_car,2023-02-02T09:14:47Z,0
757,advanced_lane_detection,georgesung/advanced_lane_detection,https://github.com/georgesung/advanced_lane_detection,2023-03-17T14:08:20Z,0
758,Autopilot,akshaybahadur21/Autopilot,https://github.com/akshaybahadur21/Autopilot,2023-03-15T14:23:28Z,0
759,self-driving-truck,aleju/self-driving-truck,https://github.com/aleju/self-driving-truck,2023-03-01T08:02:15Z,0
760,OpenTraj,crowdbotp/OpenTraj,https://github.com/crowdbotp/OpenTraj,2023-03-17T14:27:22Z,0
761,Seg-Uncertainty,layumi/Seg-Uncertainty,https://github.com/layumi/Seg-Uncertainty,2023-03-16T09:40:32Z,0
762,PIXOR,philip-huang/PIXOR,https://github.com/philip-huang/PIXOR,2023-03-06T02:39:18Z,0
763,Pi_Self_Driving_Car,makelove/Pi_Self_Driving_Car,https://github.com/makelove/Pi_Self_Driving_Car,2023-03-17T01:42:06Z,0
764,DeepForSpeed,edilgin/DeepForSpeed,https://github.com/edilgin/DeepForSpeed,2023-03-11T16:25:25Z,0
765,Behavioral-Cloning,upul/Behavioral-Cloning,https://github.com/upul/Behavioral-Cloning,2022-11-04T17:04:28Z,0
766,tmrl,trackmania-rl/tmrl,https://github.com/trackmania-rl/tmrl,2023-03-09T12:15:13Z,15
767,Grid-GCN,Xharlie/Grid-GCN,https://github.com/Xharlie/Grid-GCN,2023-01-25T07:00:17Z,0
768,surround_vehicles_awareness,ndrplz/surround_vehicles_awareness,https://github.com/ndrplz/surround_vehicles_awareness,2023-01-21T09:14:51Z,0
769,Self-Driving-Car-3D-Simulator-With-CNN,sagar448/Self-Driving-Car-3D-Simulator-With-CNN,https://github.com/sagar448/Self-Driving-Car-3D-Simulator-With-CNN,2023-03-08T14:21:53Z,0
770,VPilot,aitorzip/VPilot,https://github.com/aitorzip/VPilot,2022-12-12T04:11:46Z,0
771,Light-Condition-Style-Transfer,Chenzhaowei13/Light-Condition-Style-Transfer,https://github.com/Chenzhaowei13/Light-Condition-Style-Transfer,2023-03-13T14:50:04Z,0
772,Reinforcement-Learning-for-Self-Driving-Cars,songyanho/Reinforcement-Learning-for-Self-Driving-Cars,https://github.com/songyanho/Reinforcement-Learning-for-Self-Driving-Cars,2023-03-12T15:15:34Z,1
773,3D-BoundingBox,fuenwang/3D-BoundingBox,https://github.com/fuenwang/3D-BoundingBox,2023-02-05T11:14:10Z,0
774,.oh-my-comma,emu-sh/.oh-my-comma,https://github.com/emu-sh/.oh-my-comma,2023-03-06T07:56:18Z,18
775,socialways,crowdbotp/socialways,https://github.com/crowdbotp/socialways,2023-01-26T19:37:26Z,0
776,waymo_kitti_converter,caizhongang/waymo_kitti_converter,https://github.com/caizhongang/waymo_kitti_converter,2023-03-07T07:13:15Z,0
