,Repository,comment_ratio,cyclomatic_complexity,fanout_external,fanout_internal,halstead_bugprop,halstead_difficulty,halstead_effort,halstead_timerequired,halstead_volume
14131,MachineLearning,11.122697254084116,7,7,1,0.9753741744142318,30.88235294117647,90365.54851190677,5020.308250661487,2926.1225232426955
14132,evaluating_bdl,6.911291687828001,62,21,1,12.420314248430891,64.87654320987654,2417361.1620557164,134297.8423364287,37260.942745292676
14133,AutoPylot,4.648705758055995,15,0,0,0.8321594126074523,50.75,126696.27056948461,7038.6816983047,2496.4782378223567
14134,PythonRobotics,0.0,3,3,1,0.03951214079875328,4.55,539.3407219029823,29.96337343905457,118.53642239625984
14135,imitation-learning,12.020905923344948,0,9,1,3.058072045710301,73.44827586206895,673830.3576582352,37435.01986990196,9174.216137130903
14136,RAP,38.297872340425535,1,7,1,0.13412167627996618,9.552631578947368,3843.644880760083,213.53582670889352,402.3650288398985
14137,PointCNN,5.3430079155672825,6,9,1,8.651184675696925,123.52226720647774,3205841.8354920633,178102.3241940035,25953.554027090777
14138,autoGTA,30.604982206405694,3,5,0,0.17405414171522451,8.8,4595.029341281927,255.27940784899596,522.1624251456735
14139,ROS_Autonomous_Driving,0.0,2,0,0,0.03577091727536389,7.2,772.65181314786,42.92510073043667,107.31275182609167
14140,RL-Autonomous-Networking,35.3356890459364,14,7,1,0.5515585723933485,33.3375,55162.75172148976,3064.5973178605423,1654.6757171800455
14141,sim2real,47.961046865489955,6,4,1,1.3187303602401197,36.71232876712329,145240.9876209666,8068.943756720367,3956.191080720359
14142,PaddleSeg,16.780756797870318,108,25,1,24.84942692906818,257.49397590361446,19195733.21667633,1066429.6231486849,74548.28078720454
14143,Autonomous-Vehicle-System,28.083538083538084,0,5,1,1.1324694106463526,51.28767123287671,174245.15644355936,9680.286469086632,3397.408231939058
14144,nuplan-devkit,30.886699507389164,0,11,1,0.3377684334275644,35.78947368421053,36265.6633785385,2014.759076585472,1013.3053002826932
14145,SEE-VCN,18.46846846846847,2,0,0,0.12103663469167679,3.5,1270.8846642626063,70.60470357014479,363.1099040750304
14146,SEE-MTDA,0.0,2,0,0,0.08472920075410866,4.666666666666666,1186.208810557521,65.90048947541783,254.18760226232595
14147,coperception,8.536905700026267,83,18,1,6.3165361545788885,61.85770750988142,1172179.3377765962,65121.07432092201,18949.608463736666
14148,RoboDepth,0.0,2,1,0,6.5791402678455775,2.5,49343.552008841834,2741.3084449356575,19737.420803536734
14149,Zebra_cross_detection,9.245893479342957,3,6,1,4.3559371060086916,85.00970873786407,1110890.8339867603,61716.15744370891,13067.811318026075
14150,intelligent-vehicles,47.92030758476057,7,4,0,0.821049478509546,33.31914893617021,82070.00957527333,4559.444976404074,2463.148435528638
14151,SEE-MTDA,65.03295386458957,0,5,1,1.7423869536120091,45.86666666666667,239752.44481701247,13319.580267611804,5227.1608608360275
14152,MapTR,27.200546401434305,9,6,1,2.6955983672888792,67.6214953271028,546841.1771921127,30380.065399561816,8086.795101866637
14153,SD-path-finding,19.672131147540984,31,1,0,1.6999195417584254,78.47222222222221,400189.3921222959,22232.74400679422,5099.758625275276
14154,HLSTrajForecast,44.623655913978496,1,4,1,0.3235390453667256,14.903225806451612,14465.326350912314,803.6292417173507,970.6171361001769
14155,CarlaFinal,22.529578403599402,6,12,1,1.3789635526615887,23.5,97216.930462642,5400.940581257889,4136.890657984766
14156,DeepEye,28.339308430669597,19,16,1,3.5846130413636934,46.026315789473685,494959.5954746132,27497.755304145176,10753.83912409108
14157,minor-simulator,12.76225565448777,25,6,0,4.407894851561162,70.67307692307692,934558.4757396502,51919.915318869454,13223.684554683487
14158,crgeo-learning,4.7268262737876,3,14,1,0.3807687646832921,24.0,27415.351057197033,1523.0750587331686,1142.3062940498764
14159,InterFuser,10.577414409810935,7,7,1,1.4670259300329787,50.6578947368421,222949.33541948555,12386.07418997142,4401.077790098936
14160,bark-ml,14.641579435537299,4,31,1,2.976703819937231,52.800000000000004,471509.8850780574,26194.993615447635,8930.111459811693
14161,Driving_simulator_for_RL_IL,0.7238307349665924,28,7,1,4.17869144423226,166.1978021978022,2083468.0022824842,115748.2223490269,12536.074332696779
14162,PythonRobotics,0.0,3,3,1,0.03125512476486815,4.375,410.22351253889445,22.790195141049693,93.76537429460444
14163,PythonRobotics,11.842105263157896,3,3,1,0.03125512476486815,4.375,410.22351253889445,22.790195141049693,93.76537429460444
14164,RollE,33.91200239449267,5,11,1,0.9405677408237728,22.048192771084338,62213.4565918375,3456.3031439909723,2821.7032224713184
14165,CADD-E,16.647597254004577,5,7,1,0.528,15.166666666666668,24024.000000000004,1334.666666666667,1584.0
14166,TridentAdapt,6.512301013024602,11,15,1,2.6327612595140897,34.651315789473685,273685.9254051456,15204.773633619201,7898.283778542269
14167,Sparse2Dense,3.378807106598985,3,5,1,3.1844724667667013,21.56756756756757,206043.9752821482,11446.8875156749,9553.417400300104
14168,3D-Object-Detection,11.168562564632886,3,18,1,3.1609398627940983,33.056872037914694,313472.35369178443,17415.13076065469,9482.819588382295
14169,openpilot,15.444015444015443,5,0,0,0.07504671940417,9.450000000000001,2127.5744951082197,118.19858306156776,225.14015821251002
14170,simobility,33.373493975903614,0,5,1,0.8175780264744784,59.42857142857143,145762.482434307,8097.915690794833,2452.734079423435
14171,driver-dojo,12.888132709485326,12,7,1,1.6484356126805293,45.78947368421052,226442.99732085163,12580.166517825091,4945.306838041588
14172,SEE-MTDA,2.4456521739130435,2,0,0,0.15374136256995213,7.3500000000000005,3389.9970446674447,188.33316914819136,461.2240877098564
14173,PythonRobotics,1.0602759622367466,9,8,1,3.950637110333697,110.22527472527472,1306380.1824791916,72576.67680439953,11851.91133100109
14174,Zebra_cross_detection,67.53835425383542,2,1,0,0.26963553058626794,25.657894736842106,20754.8401832851,1153.0466768491724,808.9065917588039
14175,SMARTS,42.62542436816296,0,12,1,0.33325490468210645,19.03125,19026.772214194014,1057.0429007885564,999.7647140463193
14176,MapTR,2.7136258660508084,0,7,1,0.8937632480346804,18.915254237288135,50717.27719356119,2817.6265107533995,2681.2897441040413
14177,PyGame_Robot_Sim,12.227992087042532,1,6,1,2.7231612573668182,68.51333333333334,559718.5648391759,31095.47582439866,8169.483772100455
14178,End-to-End-Self-Driving-Car,38.28701077708452,15,7,1,1.9583108777954912,32.912,193355.7828300156,10741.987935000867,5874.932633386474
14179,noahcar,1.5645371577574967,2,12,1,0.15707471884245816,4.895833333333333,2307.0349329986043,128.16860738881135,471.2241565273745
14180,RoboDepth,7.9375771864825415,15,8,1,4.602113534309262,65.74367088607595,907679.5127399517,50426.63959666398,13806.340602927787
14181,neat,46.62447257383966,3,5,1,0.1611029899729274,13.928571428571429,6731.803509583038,373.98908386572435,483.3089699187822
14182,pgdrive,0.0,4,13,1,0.23608129910918044,10.2,7224.08775274092,401.3382084856067,708.2438973275413
14183,bark-ml,6.4776394651913325,0,17,1,1.519209175948421,27.10526315789474,123535.69351791109,6863.094084328393,4557.627527845263
14184,ANTI-CARLA,6.577232412499603,192,5,1,10.408384178409916,155.40123456790124,4852427.253545734,269579.2918636519,31225.15253522975
14185,SEE-MTDA,0.0,2,0,0,0.20004203766085368,3.096774193548387,1858.4550595588987,103.2475033088277,600.126112982561
14186,openpilot,2.8368794326241136,8,8,1,0.5261350875048015,17.82456140350877,28134.381521309384,1563.0211956282992,1578.4052625144045
14187,openpilot,1.507116941110801,3,8,1,1.3939425624567776,30.136363636363637,126025.07985120593,7001.393325066996,4181.827687370333
14188,SEE-MTDA,0.0,2,0,0,0.06088696102602472,4.375,799.1413634665745,44.396742414809694,182.66088307807416
14189,DeepRacer,60.779287362214816,5,0,0,0.4187784738305435,22.313953488372096,28033.810160958597,1557.4338978310332,1256.3354214916305
14190,policydissect,6.898011002962336,7,5,1,0.9482892142331044,50.34615384615385,143228.14401128466,7957.119111738037,2844.8676426993134
14191,MODEST,1.7200754005655043,13,16,1,2.1273374479077765,42.984375,274326.8118372325,15240.378435401806,6382.01234372333
14192,openpilot,5.474452554744525,16,7,1,0.6394837302450924,20.92753623188406,40148.45680321363,2230.469822400757,1918.4511907352774
14193,Fast-BEV,6.873527101335428,2,0,0,3.0839051942127536,14.632701421800949,135377.59176016887,7520.977320009381,9251.71558263826
14194,bibli3.0,34.442934782608695,1,3,0,0.3837822209046812,20.571428571428573,23684.845632974615,1315.8247573874787,1151.3466627140438
14195,nuplan-devkit,23.494595985589296,5,24,1,5.348182775920735,220.33082706766916,3535108.602983035,196394.9223879464,16044.548327762206
14196,SMARTS,19.993526111350885,15,7,1,2.7844697969849186,104.55508474576271,873391.4267873246,48521.74593262914,8353.409390954756
14197,Automated-Negotiation-for-Autonomous-Driving,0.6693033160937024,13,2,0,1.6338050802565012,30.97222222222222,151807.7220404999,8433.762335583328,4901.415240769504
14198,rh_ros,0.0,12,7,1,0.7568745465954587,43.18888888888889,98065.71208721827,5448.09511595657,2270.6236397863763
14199,OBDII-ROS-driver,0.0,3,5,1,1.405575346429957,45.33333333333333,191158.24711447413,10619.902617470785,4216.726039289871
14200,SEE-MTDA,10.41834521227146,0,6,1,7.305212079904413,251.92307692307693,5521054.514235451,306725.2507908584,21915.63623971324
14201,self-driving-truck,28.454903431464466,0,12,0,3.648446054577995,55.14213197969543,603549.2815870165,33530.51564372314,10945.338163733984
14202,BEV-Attack,12.895906211591189,2,0,0,3.3684545199113525,15.315068493150685,154764.33506551612,8598.018614750896,10105.363559734058
14203,nuplan-devkit,24.59355601537097,0,15,1,0.41993239256972714,19.864864864864867,25025.700692331036,1390.316705129502,1259.7971777091814
14204,crgeo,0.0,2,14,1,0.4085916590921749,24.17142857142857,29628.732307883995,1646.040683771333,1225.7749772765246
14205,PaddleSeg,37.98597833014659,0,8,1,0.3364284147915301,22.767857142857142,22979.26226031433,1276.625681128574,1009.2852443745902
14206,tianbot_racecar,16.118598382749326,7,5,0,0.6293241218959792,20.654545454545456,38995.21104402722,2166.400613557068,1887.9723656879376
14207,intelligent-vehicles,31.10236220472441,1,2,1,0.08293196919437858,14.181818181818183,3528.3783257244704,196.02101809580392,248.79590758313572
14208,AutonomousParallelParking-UsingKNN,26.69172932330827,0,12,1,0.42763261264431274,13.522727272727273,17348.277581138598,963.7931989521444,1282.8978379329383
14209,PointPillars-Camera-LiDAR-Fusion,2.9809802487198245,28,11,1,3.608852628405762,40.52040816326531,438696.5445122229,24372.03025067905,10826.557885217286
14210,Randoms,59.88284202569917,0,4,0,0.7690494722779595,23.49056603773585,54196.22224449394,3010.9012358052187,2307.1484168338784
14211,SEE-MTDA,4.635499207606973,2,0,0,0.8408905232169439,7.566176470588235,19086.978273314013,1060.3876818507786,2522.6715696508318
14212,birdnet2,4.434357541899441,0,9,1,1.1794691292700155,23.56818181818182,83393.82866270497,4632.990481261387,3538.4073878100467
14213,racing_dreamer,12.34737747205503,4,15,1,2.3059957585663335,53.29761904761905,368712.2503964813,20484.01391091563,6917.987275699001
14214,carla-rllib-integration,18.231186966640806,5,6,1,0.2708915750127054,22.82608695652174,18550.183941087435,1030.5657745048575,812.6747250381162
14215,DeepEye,32.35080937424499,5,5,0,0.713893099124162,24.872727272727275,53269.40506919202,2959.41139273289,2141.679297372486
14216,EOgmaDrive,23.235747303543913,13,15,0,3.292094113643923,45.63934426229508,450747.04978941055,25041.502766078363,9876.282340931768
14217,shift-dev,19.405150525933987,49,19,1,6.768946415960175,109.17391304347827,2216977.102236,123165.39456866666,20306.839247880525
14218,InterFuser,8.223784775298075,1,7,1,1.0985276193343596,62.75,206797.8243396932,11488.768018871844,3295.582858003079
14219,deep-rl-ddpg-self-driving-car,0.0,1,8,1,0.8736709084218525,31.720338983050848,83139.4121243134,4618.8562291285225,2621.0127252655575
14220,RRPN,30.68978236812984,2,13,1,0.5200233533444928,16.857142857142858,26298.323869135776,1461.0179927297654,1560.0700600334783
14221,carla-roach,1.4581734458940905,3,4,1,0.4277452677054143,13.733333333333333,17623.10502946307,979.0613905257261,1283.235803116243
14222,CarND-Transfer-Learning-Lab,6.794682422451994,5,6,1,0.4157067754882368,18.046511627906977,22506.17147294454,1250.34285960803,1247.1203264647104
14223,Autonomous-Vehicle-System,28.34334261022411,0,19,1,1.3942459709040467,75.66911764705883,316504.0872038282,17583.56040021268,4182.73791271214
14224,detekcja-przeszkod,0.0,4,1,0,0.1761053835817772,13.826086956521738,7304.545040739801,405.80805781887784,528.3161507453316
14225,Project-Intelligent-Car,59.77121067683508,3,2,0,0.13451717651622544,4.666666666666667,1883.2404712271561,104.6244706237309,403.5515295486763
14226,EgoNet,22.971741112123976,13,14,1,0.5020857006267241,16.282608695652176,24525.79498496194,1362.5441658312188,1506.2571018801723
14227,rh_ros,1.1131245146259383,10,11,1,1.2694053742749025,43.894366197183096,167159.2330532845,9286.624058515805,3808.2161228247073
14228,PointCNN,1.2080536912751678,5,1,0,0.6626702394947315,9.71917808219178,19321.830202253917,1073.4350112363288,1988.0107184841945
14229,PaddleSeg,20.186625194401245,0,7,1,0.9162321639316224,34.877049180327866,95866.42272612425,5325.912373673569,2748.696491794867
14230,pgdrive,0.0,4,4,1,0.21173654164885217,10.235294117647058,6501.557337688283,361.1976298715713,635.2096249465565
14231,ai-driver-safety,10.440651052004764,6,12,1,2.563877905528496,25.528301886792452,196354.34751962574,10908.574862201429,7691.6337165854875
14232,ANTI-CARLA,4.331471560469622,24,5,1,12.569794653800605,185.10106382978722,6980047.087621392,387780.393756744,37709.383961401814
14233,MachineLearning,3.114186851211073,4,8,1,1.0378153467277258,19.066666666666666,59363.03783282592,3297.9465462681064,3113.4460401831775
14234,crgeo,25.91339648173207,1,13,1,0.14884234806679172,15.294117647058824,6829.237146593974,379.40206369966523,446.5270442003752
14235,Zebra_cross_detection,28.945249597423512,3,6,1,0.7510174293018618,29.767441860465116,67067.60298881742,3725.9779438231903,2253.052287905585
14236,Self-Driving-RC-car,26.08588351431392,9,6,0,1.119059696191748,31.38823529411765,105375.92715669119,5854.218175371733,3357.179088575244
14237,PaddleSeg,63.54389721627409,0,3,1,0.07923534840626832,15.785714285714285,3752.359713811135,208.46442854506304,237.70604521880495
14238,SEE-VCN,7.216330436169365,118,23,1,10.297939886239812,90.19008264462809,2786316.1482281415,154795.34156823007,30893.819658719432
14239,nuplan-devkit,25.898379691116762,21,11,1,11.306587864252156,229.39583333333331,7781052.435830031,432280.69087944616,33919.76359275647
14240,self-drive-car,7.39454094292804,2,8,1,1.2775662316305596,31.640625,121268.98214305703,6737.16567461428,3832.6986948916788
14241,Vehicle-Warning-Indicator-System,25.634602538410153,13,8,1,2.354416641477787,30.208333333333336,213369.00813392445,11853.833785218025,7063.24992443336
14242,Self-Driving-RC-car,18.51252158894646,34,13,0,7.262285489732766,197.09715639810426,4294127.456932627,238562.63649625704,21786.856469198297
14243,DeepCollision,33.901192504258944,4,4,0,0.3985385081605227,14.4,17216.86355253458,956.4924195852545,1195.6155244815682
14244,EthicalTrajectoryPlanning,20.709820528332326,11,9,1,2.208047431931036,30.63758389261745,202947.71530399687,11274.87307244427,6624.142295793107
14245,auto_pi_car,28.227194492254732,0,10,1,3.673504871204508,69.44318181818181,765299.6000430937,42516.64444683854,11020.514613613524
14246,kaggle-lyft-3d-object-detection-av,20.520720998305347,11,24,1,4.850453023040653,60.87378640776699,885796.3239164533,49210.90688424741,14551.35906912196
14247,SEE-VCN,6.288388417665984,2,0,0,1.1753504253764435,9.438775510204081,33281.60643285337,1848.9781351585204,3526.0512761293303
14248,parknet-21,55.287958115183244,0,2,0,0.1279268328716927,13.066666666666666,5014.7318485703545,278.59621380946413,383.78049861507816
14249,Lidar-Based-SLAM,15.93586387434555,12,19,1,3.324444561800975,30.92727272727273,308448.0108885523,17136.000604919573,9973.333685402924
14250,coperception,20.834747200542925,2,8,1,0.9767593346016805,30.110169491525422,88231.16735185857,4901.731519547699,2930.2780038050414
14251,Baidu_Lane_Segmentation,7.458122839670301,0,7,1,3.2722452605644685,53.151162790697676,521770.921606053,28987.2734225585,9816.735781693405
14252,VAE_trait_inference,18.9360206233888,16,19,1,1.3560528536044725,17.130841121495326,69690.97796234573,3871.7209979080963,4068.1585608134174
14253,BADet,4.774637127578304,2,0,0,2.1131304487685383,9.745762711864407,61782.20379874115,3432.3446554856196,6339.391346305614
14254,SEE-MTDA,14.705882352941176,2,0,0,0.01,1.5,45.0,2.5,30.0
14255,rail_marking,0.5498821681068342,7,8,1,1.582,43.970588235294116,208684.41176470587,11593.578431372549,4746.0
14256,carla-roach,6.334164588528679,16,2,0,2.274022193496508,58.770833333333336,400938.5379908531,22274.36322171406,6822.066580489524
14257,sccav_cbf,20.390482001220256,23,8,1,3.4189061585420943,67.87931034482759,696218.9765265634,38678.83202925352,10256.718475626283
14258,SMARTS,24.376231122783977,12,8,0,1.776177571373891,57.402061855670105,305868.764455974,16992.709136442998,5328.532714121673
14259,SMARTS,40.55379290452841,2,11,1,0.657872098907582,22.864406779661014,45125.565835237016,2506.9758797353898,1973.616296722746
14260,gsnet,19.44725574153367,33,9,1,4.200246817658736,112.84821428571429,1421971.0587961278,78998.39215534044,12600.74045297621
14261,ScanBot_ECS,23.357664233576642,0,9,1,0.050975130161323025,6.666666666666666,1019.5026032264603,56.63903351258113,152.92539048396907
14262,MapTR,5.041829336307864,0,14,1,8.227692609386176,115.29268292682927,2845778.265700131,158098.79253889617,24683.07782815853
14263,RoboBEV,7.9305006020987445,53,19,1,3.037850283816458,40.445578231292515,368602.83392715815,20477.93521817545,9113.550851449374
14264,locs,6.292579635426256,40,8,1,10.485082109767644,136.98979591836735,4309047.775213182,239391.543067399,31455.246329302932
14265,PyGame_Robot_Sim,3.2778618255168936,4,7,1,1.5455680949845452,43.666666666666664,202469.42044297542,11248.301135720856,4636.704284953636
14266,apm_rover_autonomous_car,22.4390243902439,2,7,0,1.1171714132341095,30.19736842105263,101206.91026469531,5622.606125816406,3351.5142397023287
14267,dspnet,12.308634415186773,12,5,0,0.5422922605982616,18.482142857142854,30068.169092100037,1670.453838450002,1626.8767817947848
14268,Light-Condition-Style-Transfer,1.5950376606114312,4,3,0,0.7982460817955055,20.0,47894.764907730336,2660.820272651685,2394.7382453865166
14269,End-to-End-Self-Driving-Car,10.374159776336922,12,9,1,3.1453333333333333,77.25742574257426,729001.0693069306,40500.05940594059,9436.0
14270,Det3D,27.60858711932102,7,4,1,0.47845496801476306,15.119565217391305,21702.093277452244,1205.671848747347,1435.3649040442892
14271,Self_Driving_in_Project_Cars,24.01954132175329,5,9,0,2.7132166151661203,36.84615384615385,299914.790461055,16661.932803391945,8139.649845498361
14272,SMARTS,28.241655401892483,0,14,1,2.5322482509951953,54.545801526717554,414370.5315454848,23020.585085860264,7596.744752985586
14273,Image_processing_projects,19.216717813824346,29,4,0,5.859001730595226,51.20873786407767,900096.2513016851,50005.34729453806,17577.00519178568
14274,PaddleSeg,33.282442748091604,22,5,1,1.256145102583336,59.294117647058826,223446.0464830593,12413.66924905885,3768.4353077500077
14275,ROS2-Self-Driving-Car-AI-using-OpenCV,33.80165289256198,3,6,1,0.2724957231654793,9.428571428571429,7707.736169537843,428.2075649743246,817.4871694964379
14276,av2-api,35.01483679525222,0,4,1,0.2217470039536401,18.6,12373.48282061312,687.4157122562845,665.2410118609204
14277,simobility,29.39814814814815,0,4,0,0.16279881092001086,19.0,9279.532222440619,515.5295679133677,488.39643276003255
14278,crgeo,0.0,2,13,1,0.41766765650469073,17.86046511627907,22379.215827600172,1243.2897682000096,1253.0029695140722
14279,PaddleSeg,23.590333716915996,1,10,1,1.390661107162308,31.20394736842105,130182.34798560842,7232.352665867134,4171.983321486924
14280,RoboDepth,0.0,2,8,1,0.8190420225718698,29.877551020408163,73412.909451748,4078.4949695415553,2457.126067715609
14281,l5kit,0.0,1,1,0,1.3836931018885534,32.266666666666666,133941.49226281198,7441.1940146006655,4151.07930566566
14282,PaddleSeg,24.072596729158356,14,7,1,1.129309411357581,31.46268656716418,106593.32414067676,5921.851341148709,3387.928234072743
14283,End-to-End-Self-Driving-Car,12.056429734129138,4,12,1,2.2264560421330684,35.37647058823529,236292.47007155773,13127.359448419875,6679.368126399205
14284,sdc-codebase,0.0,1,1,0,0.1259435252872853,8.5,3211.5598948257757,178.41999415698754,377.83057586185595
14285,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,56.99075699075699,13,12,1,2.184730660960332,43.87096774193548,287538.74505542434,15974.374725301352,6554.191982880996
14286,tmrl,14.493074792243767,0,11,1,4.431787821455497,106.16774193548387,1411538.7172233225,78418.81762351791,13295.363464366492
14287,evaluating_bdl,9.579856972586413,11,17,1,2.7842497677609006,35.75,298610.7875923566,16589.488199575368,8352.749303282702
14288,MachineLearning,0.0,3,11,1,0.21933377988956446,9.230769230769232,6073.858520018709,337.43658444548385,658.0013396686934
14289,av2-api,17.647058823529413,2,6,1,0.11612974409606827,14.529411764705882,5061.890610305094,281.21614501694967,348.3892322882048
14290,SEE-MTDA,33.890588849914174,37,16,1,3.29943767636692,91.36220472440945,904331.7013909931,50240.650077277394,9898.31302910076
14291,PaddleSeg,22.677345537757436,17,8,0,1.034881401021984,40.51724137931034,125791.61857249978,6988.423254027765,3104.6442030659523
14292,allgo,26.229508196721312,2,0,0,0.003169925001442312,2.0,19.019550008653873,1.0566416671474375,9.509775004326936
14293,BeamNGpy,41.44927536231884,1,1,1,0.03934266752792858,6.0,708.1680155027144,39.342667527928576,118.02800258378574
14294,rl-mobile-robot-SAC,10.126582278481013,4,11,1,0.15509775004326937,7.6923076923076925,3579.17884715237,198.8432692862428,465.2932501298081
14295,nuplan-devkit,18.910355486862443,8,26,1,3.467014963487926,50.65771812080537,526893.2002229571,29271.84445683095,10401.044890463778
14296,lira-mot,4.698972099853157,3,9,1,0.34624044038710455,11.282051282051281,11718.907213101998,651.0504007278888,1038.7213211613137
14297,DeepForSpeed,27.247579529737205,0,2,1,1.0734057868110785,25.444444444444443,81936.641726579,4552.035651476611,3220.2173604332356
14298,GAIS-Net,0.0,2,6,1,0.5818435085347217,16.610169491525422,28993.557882916637,1610.753215717591,1745.530525604165
14299,lib-avstack-core,10.114632501685772,0,5,1,3.004536337064906,55.7,502058.0219235458,27892.112329085878,9013.609011194718
14300,lanenet-lane-detection,16.804225817101354,4,7,1,0.7175918151662715,10.117283950617283,21780.240464028127,1210.0133591126737,2152.7754454988144
14301,SelfDrivingCarController,37.82631859350027,0,3,1,1.793436106294693,43.23148148148148,232598.69945249782,12922.149969583212,5380.308318884079
14302,l5kit,20.164960182025027,13,10,1,0.9007774211661519,25.27777777777778,68308.95443843318,3794.941913246288,2702.3322634984556
14303,PaddleSeg,15.883609183128671,9,12,1,2.1563660300344853,54.521929824561404,352707.71209682483,19594.872894268046,6469.098090103456
14304,detekcja-przeszkod,1.8395503321410323,7,0,0,1.0493986882647266,66.81818181818181,210356.737056702,11686.485392039,3148.1960647941796
14305,SEE-MTDA,0.0,2,0,0,0.032070477557222796,2.4444444444444446,235.18350208630054,13.065750115905585,96.21143267166839
14306,personal-autonomous-parking-car-raspberry,12.396694214876034,5,5,1,0.5653373097110416,28.75,48760.342962577335,2708.9079423654075,1696.0119291331248
14307,nuplan-devkit,31.81485139052595,24,28,1,8.275350156553907,93.82142857142857,2329215.520850048,129400.86226944711,24826.05046966172
14308,SEE-MTDA,34.74522066661929,0,10,1,4.5637783576316435,87.90983606557377,1203603.021777034,66866.83454316856,13691.335072894932
14309,3DOD_thesis,25.023881395437698,21,16,1,9.25608221461072,56.52509652509653,1569602.8218753007,87200.15677085004,27768.24664383216
14310,av2-api,2.982082445808796,2,1,0,5.12351388004049,15.0,230558.12460182206,12808.784700101225,15370.54164012147
14311,ANTI-CARLA,57.22983257229833,38,2,0,1.600145887675241,89.66129032258065,430413.43497999996,23911.857498888887,4800.437663025723
14312,RRPN,30.01531393568147,6,6,1,0.6070427699200893,21.357142857142858,38894.09747273715,2160.783192929842,1821.128309760268
14313,LiDARSimLib-and-Placement-Evaluation,19.713701431492844,2,11,1,1.4186992315633158,38.25,162795.7368218905,9044.207601216138,4256.097694689947
14314,minor-simulator,24.6273106738223,18,9,0,0.7226841375634145,28.864583333333336,62579.92953713194,3476.6627520628854,2168.0524126902437
14315,RoboBEV,32.22295514511873,17,16,1,1.1770439104867851,39.97402597402598,141153.55155110356,7841.863975061309,3531.1317314603552
14316,sccav_cbf,15.531268973891924,17,4,1,3.5818108171574896,89.63740458015268,963192.6760413394,53510.70422451886,10745.432451472469
14317,Det3D,40.440315403232105,17,14,0,4.252376468897802,55.94835680751174,713740.4278852834,39652.24599362686,12757.129406693408
14318,End-to-End-Self-Driving-Car,33.32347723240686,0,6,1,0.49135322442707957,19.197916666666668,28298.874769347116,1572.159709408173,1474.0596732812387
14319,IA-SSD,5.889118932597193,32,8,1,3.3235580015549457,54.67479674796748,545144.574645293,30285.809702516275,9970.674004664837
14320,End-to-End-Self-Driving-Car,13.246104087033226,3,10,1,1.960174114129577,45.474999999999994,267416.7535201275,14856.48630667375,5880.522342388731
14321,DynEnv,10.344827586206897,1,2,1,0.28578327708097717,14.70967741935484,12611.339453121833,700.6299696178796,857.3498312429315
14322,SEE-MTDA,17.37242128121607,27,8,1,2.8861566219449912,75.21428571428571,651240.6263374448,36180.034796524706,8658.469865834973
14323,policydissect,59.219586840091814,2,9,1,0.38554340929591097,24.4375,28265.151194006474,1570.286177444804,1156.6302278877329
14324,PaddleSeg,11.845983787767134,18,9,1,1.2694053742749025,26.76923076923077,101943.01621099986,5663.500900611103,3808.2161228247073
14325,InterFuser,9.661100196463654,0,11,1,18.349636202445303,380.23510971786834,20931527.80415928,1162862.6557866267,55048.908607335914
14326,SEE-MTDA,0.0,2,0,0,0.15041407098051496,5.85,2639.766945708037,146.65371920600205,451.24221294154484
14327,K-Radar_V1,12.409274589038409,56,15,1,13.365398900047374,124.525,4992978.894085198,277387.71633806656,40096.19670014212
14328,EGO_MOTION_ESTIMATION,16.98973774230331,2,3,0,1.6896601359707633,69.0625,350076.4594214425,19448.69219008014,5068.98040791229
14329,GDIP-Yolo,13.96688264938805,2,0,0,0.5457931255252756,8.746478873239436,14321.304124698428,795.6280069276904,1637.3793765758269
14330,crgeo,11.726998491704373,17,13,1,1.5910455888191064,41.64556962025316,198779.99951448833,11043.333306360462,4773.136766457319
14331,SEE-MTDA,0.5815362248606736,2,0,0,1.3732233503326865,10.093023255813954,41579.925631003665,2309.9958683890927,4119.670050998059
14332,feature_monocular_slam,57.142857142857146,3,0,0,0.008422064766172813,2.0,50.53238859703688,2.807354922057604,25.26619429851844
14333,cruw-devkit,27.50565184626978,5,7,1,0.3989605823853285,20.75,24835.2962534867,1379.7386807492612,1196.8817471559855
14334,dmcar-new,27.782974742750234,9,4,0,0.15223290586515745,7.833333333333334,3577.4732878312007,198.74851599062225,456.6987175954724
14335,SelfDrivingProject_MiniTesla,3.2959789057350033,7,5,1,0.6641575011264443,20.483606557377048,40813.02283561436,2267.3901575341315,1992.472503379333
14336,ANTI-CARLA,22.25322636902686,0,3,1,0.6473484845499079,24.0952380952381,46794.04759746478,2599.6693109702655,1942.0454536497236
14337,MapTR,9.788430637386181,36,8,0,2.477841942787192,48.21818181818182,358431.09994208906,19912.838885671616,7433.525828361576
14338,ALLINONE-Det,9.48509485094851,26,8,1,5.697717998301928,104.29347826086956,1782704.4845774022,99039.1380320779,17093.153994905784
14339,LaserMix,2.739494377272343,59,10,1,5.068284652501121,49.5,752640.2708964165,41813.34838313425,15204.853957503363
14340,detekcja-przeszkod,0.0,6,3,0,0.414267146704276,21.352941176470587,26537.46604476215,1474.3036691534528,1242.801440112828
14341,SEE-VCN,24.12344777209642,21,8,1,6.719508494995105,127.5,2570211.9993356275,142789.55551864597,20158.525484985315
