,Name,NameWithOwner,Url,UpdateAt,Num_of_Releases
543,Behaviour-cloning,guru182001/Behaviour-cloning,https://github.com/guru182001/Behaviour-cloning,2022-04-02T06:12:04Z,0
544,Perception,rogersacchelli/Perception,https://github.com/rogersacchelli/Perception,2017-03-02T16:59:48Z,0
545,Behavioral-Cloning,jasleon/Behavioral-Cloning,https://github.com/jasleon/Behavioral-Cloning,2021-03-20T21:41:24Z,0
546,Behavioral_Cloning,ikerd/Behavioral_Cloning,https://github.com/ikerd/Behavioral_Cloning,2017-10-11T17:02:45Z,0
547,SDC-EndToEndLearning,BabakShah/SDC-EndToEndLearning,https://github.com/BabakShah/SDC-EndToEndLearning,2018-01-16T09:37:59Z,0
548,Defects4DL,MissMeriel/Defects4DL,https://github.com/MissMeriel/Defects4DL,2022-07-20T16:38:26Z,0
549,Fuzzy_Controlled_Rover,daniazzam/Fuzzy_Controlled_Rover,https://github.com/daniazzam/Fuzzy_Controlled_Rover,2022-06-01T10:40:12Z,0
550,Final-Project-on-Coursera-Self-Driving-Vehicle-Control,ZhijingHu-Rey/Final-Project-on-Coursera-Self-Driving-Vehicle-Control,https://github.com/ZhijingHu-Rey/Final-Project-on-Coursera-Self-Driving-Vehicle-Control,2022-11-23T01:55:55Z,0
551,CADD-E,KU-EECS-581-Self-Driving-Golfcart/CADD-E,https://github.com/KU-EECS-581-Self-Driving-Golfcart/CADD-E,2023-01-12T21:04:14Z,0
552,CarND-behavioral-cloning,phvu/CarND-behavioral-cloning,https://github.com/phvu/CarND-behavioral-cloning,2017-03-09T19:59:26Z,0
553,udacity_nanodegree_projects,mich-pest/udacity_nanodegree_projects,https://github.com/mich-pest/udacity_nanodegree_projects,2022-11-08T18:56:56Z,0
554,Behavioral-Cloning,eriksmith2/Behavioral-Cloning,https://github.com/eriksmith2/Behavioral-Cloning,2017-03-09T01:17:46Z,0
555,system_integration_ros,askmuhsin/system_integration_ros,https://github.com/askmuhsin/system_integration_ros,2018-06-03T05:28:23Z,0
556,Self-driving-car-using-Reinforcement-Learning-Neural-Networks,buenohernandez/Self-driving-car-using-Reinforcement-Learning-Neural-Networks,https://github.com/buenohernandez/Self-driving-car-using-Reinforcement-Learning-Neural-Networks,2020-08-01T00:47:48Z,0
557,Self-Driving-Car-Game-Using-Python,Priyadarshan2000/Self-Driving-Car-Game-Using-Python,https://github.com/Priyadarshan2000/Self-Driving-Car-Game-Using-Python,2021-01-25T15:52:51Z,0
558,AutonomousDrivingSimulator,Miikkasna/AutonomousDrivingSimulator,https://github.com/Miikkasna/AutonomousDrivingSimulator,2022-08-27T07:44:51Z,0
559,End-to-End-Behavioral-Cloning,TurtleTaco/End-to-End-Behavioral-Cloning,https://github.com/TurtleTaco/End-to-End-Behavioral-Cloning,2018-05-12T00:14:39Z,0
560,Self-driving-car---Behavioral-Cloning-,tartieret/Self-driving-car---Behavioral-Cloning-,https://github.com/tartieret/Self-driving-car---Behavioral-Cloning-,2017-11-19T05:14:21Z,0
561,CarND-T1P3,jane212/CarND-T1P3,https://github.com/jane212/CarND-T1P3,2017-12-18T16:58:41Z,0
562,sdc-behavior-cloning,lmtoan/sdc-behavior-cloning,https://github.com/lmtoan/sdc-behavior-cloning,2018-10-06T22:00:33Z,0
563,Behavioral-Cloning-P3,aashishvanand/Behavioral-Cloning-P3,https://github.com/aashishvanand/Behavioral-Cloning-P3,2017-01-26T19:25:23Z,0
